   locus      deme_1      deme_2      deme_3      deme_4
    1787    0.519000    0.546000    0.497000    0.447000
    1788    0.482000    0.464000    0.522000    0.517000
    1789    0.571000    0.541000    0.505000    0.440000
    1790    0.513000    0.543000    0.508000    0.464000
    1791    0.468000    0.439000    0.502000    0.507000
    1792    0.491000    0.502000    0.471000    0.500000
    1793    0.530000    0.472000    0.483000    0.487000
    1794    0.505000    0.484000    0.505000    0.477000
    1795    0.545000    0.424000    0.514000    0.538000
    1796    0.495000    0.466000    0.516000    0.539000
    1797    0.459000    0.513000    0.518000    0.492000
    1798    0.505000    0.487000    0.471000    0.490000
    1799    0.502000    0.520000    0.474000    0.442000
    1800    0.492000    0.476000    0.482000    0.524000
    1801    0.559000    0.522000    0.438000    0.485000
    1802    0.480000    0.484000    0.477000    0.534000
    1803    0.468000    0.504000    0.479000    0.499000
    1804    0.465000    0.518000    0.555000    0.463000
    1805    0.427000    0.522000    0.580000    0.474000
    1806    0.506000    0.625000    0.453000    0.436000
    1807    0.535000    0.496000    0.489000    0.505000
    1808    0.496000    0.485000    0.528000    0.473000
    1809    0.453000    0.513000    0.438000    0.576000
    1810    0.492000    0.521000    0.483000    0.488000
    1811    0.484000    0.523000    0.523000    0.535000
    1812    0.484000    0.440000    0.560000    0.484000
    1813    0.410000    0.410000    0.484000    0.582000
    1814    0.489000    0.472000    0.467000    0.538000
    1815    0.499000    0.549000    0.454000    0.514000
    1816    0.479000    0.544000    0.477000    0.497000
    1817    0.526000    0.600000    0.472000    0.481000
    1818    0.435000    0.496000    0.521000    0.481000
    1819    0.499000    0.513000    0.501000    0.503000
    1820    0.471000    0.476000    0.543000    0.566000
    1821    0.557000    0.485000    0.473000    0.457000
    1822    0.403000    0.505000    0.630000    0.474000
    1823    0.518000    0.465000    0.491000    0.478000
    1824    0.532000    0.521000    0.433000    0.515000
    1825    0.442000    0.515000    0.534000    0.510000
    1826    0.432000    0.572000    0.463000    0.500000
    1827    0.509000    0.514000    0.493000    0.495000
    1828    0.455000    0.476000    0.500000    0.524000
    1829    0.543000    0.440000    0.480000    0.514000
    1830    0.491000    0.499000    0.536000    0.453000
    1831    0.417000    0.547000    0.470000    0.538000
    1832    0.513000    0.491000    0.468000    0.513000
    1833    0.484000    0.476000    0.615000    0.462000
    1834    0.594000    0.464000    0.483000    0.495000
    1835    0.402000    0.570000    0.480000    0.533000
    1836    0.444000    0.522000    0.466000    0.515000
    1837    0.584000    0.541000    0.500000    0.438000
    1838    0.499000    0.466000    0.488000    0.511000
    1839    0.544000    0.517000    0.499000    0.474000
    1840    0.522000    0.470000    0.456000    0.555000
    1841    0.533000    0.519000    0.518000    0.505000
    1842    0.559000    0.456000    0.479000    0.487000
    1843    0.543000    0.512000    0.516000    0.486000
    1844    0.532000    0.508000    0.459000    0.464000
    1845    0.483000    0.509000    0.546000    0.522000
    1846    0.490000    0.481000    0.554000    0.496000
    1847    0.505000    0.511000    0.522000    0.462000
    1848    0.454000    0.474000    0.516000    0.479000
    1849    0.504000    0.499000    0.482000    0.492000
    1850    0.470000    0.508000    0.415000    0.561000
    1851    0.482000    0.473000    0.487000    0.578000
    1852    0.519000    0.511000    0.514000    0.479000
    1853    0.461000    0.496000    0.477000    0.520000
    1854    0.486000    0.487000    0.457000    0.510000
    1855    0.471000    0.466000    0.542000    0.478000
    1856    0.481000    0.521000    0.502000    0.514000
    1857    0.450000    0.513000    0.529000    0.488000
    1858    0.461000    0.518000    0.469000    0.507000
    1859    0.452000    0.490000    0.489000    0.522000
    1860    0.496000    0.475000    0.511000    0.468000
    1861    0.546000    0.458000    0.544000    0.479000
    1862    0.526000    0.508000    0.469000    0.478000
    1863    0.466000    0.492000    0.474000    0.484000
    1864    0.566000    0.534000    0.473000    0.449000
    1865    0.544000    0.525000    0.504000    0.474000
    1866    0.456000    0.522000    0.525000    0.482000
    1867    0.521000    0.433000    0.504000    0.533000
    1868    0.556000    0.472000    0.477000    0.475000
    1869    0.480000    0.467000    0.480000    0.509000
    1870    0.502000    0.486000    0.479000    0.488000
    1871    0.609000    0.578000    0.414000    0.495000
    1872    0.493000    0.500000    0.475000    0.523000
    1873    0.478000    0.507000    0.584000    0.494000
    1874    0.446000    0.463000    0.610000    0.480000
    1875    0.477000    0.475000    0.560000    0.486000
    1876    0.544000    0.479000    0.470000    0.548000
    1877    0.476000    0.502000    0.491000    0.503000
    1878    0.509000    0.490000    0.495000    0.581000
    1879    0.496000    0.588000    0.479000    0.494000
    1880    0.486000    0.475000    0.545000    0.532000
    1881    0.453000    0.488000    0.494000    0.479000
    1882    0.484000    0.480000    0.466000    0.527000
    1883    0.562000    0.485000    0.493000    0.503000
    1884    0.571000    0.467000    0.545000    0.473000
    1885    0.467000    0.517000    0.562000    0.485000
    1886    0.524000    0.494000    0.480000    0.512000
    1887    0.465000    0.532000    0.477000    0.506000
    1888    0.448000    0.519000    0.555000    0.521000
    1889    0.495000    0.477000    0.501000    0.501000
    1890    0.473000    0.455000    0.462000    0.606000
    1891    0.517000    0.528000    0.499000    0.484000
    1892    0.540000    0.488000    0.528000    0.496000
    1893    0.479000    0.479000    0.507000    0.540000
    1894    0.482000    0.565000    0.458000    0.537000
    1895    0.491000    0.546000    0.473000    0.493000
    1896    0.495000    0.542000    0.487000    0.435000
    1897    0.472000    0.480000    0.490000    0.533000
    1898    0.564000    0.515000    0.448000    0.513000
    1899    0.448000    0.578000    0.451000    0.499000
    1900    0.477000    0.472000    0.552000    0.510000
    1901    0.488000    0.494000    0.489000    0.531000
    1902    0.480000    0.481000    0.482000    0.507000
    1903    0.489000    0.566000    0.462000    0.536000
    1904    0.504000    0.520000    0.479000    0.491000
    1905    0.456000    0.444000    0.524000    0.553000
    1906    0.482000    0.473000    0.518000    0.514000
    1907    0.534000    0.456000    0.523000    0.505000
    1908    0.454000    0.455000    0.552000    0.495000
    1909    0.519000    0.566000    0.501000    0.473000
    1910    0.464000    0.493000    0.541000    0.489000
    1911    0.463000    0.486000    0.540000    0.512000
    1912    0.561000    0.434000    0.485000    0.520000
    1913    0.473000    0.496000    0.556000    0.455000
    1914    0.513000    0.473000    0.563000    0.448000
    1915    0.532000    0.526000    0.501000    0.546000
    1916    0.573000    0.487000    0.520000    0.492000
    1917    0.459000    0.502000    0.507000    0.509000
    1918    0.541000    0.495000    0.488000    0.530000
    1919    0.398000    0.613000    0.568000    0.476000
    1920    0.489000    0.492000    0.494000    0.484000
    1921    0.503000    0.508000    0.487000    0.494000
    1922    0.494000    0.504000    0.476000    0.513000
    1923    0.499000    0.464000    0.501000    0.490000
    1924    0.521000    0.471000    0.470000    0.472000
    1925    0.504000    0.540000    0.502000    0.474000
    1926    0.439000    0.436000    0.558000    0.563000
    1927    0.471000    0.482000    0.522000    0.494000
    1928    0.507000    0.502000    0.472000    0.502000
    1929    0.460000    0.523000    0.478000    0.455000
    1930    0.501000    0.569000    0.484000    0.513000
    1931    0.463000    0.507000    0.528000    0.489000
    1932    0.481000    0.485000    0.520000    0.499000
    1933    0.452000    0.503000    0.503000    0.538000
    1934    0.516000    0.460000    0.484000    0.511000
    1935    0.514000    0.470000    0.500000    0.538000
    1936    0.471000    0.534000    0.578000    0.488000
    1937    0.447000    0.565000    0.513000    0.486000
    1938    0.562000    0.453000    0.557000    0.512000
    1939    0.512000    0.495000    0.450000    0.542000
    1940    0.458000    0.517000    0.474000    0.537000
    1941    0.492000    0.520000    0.444000    0.490000
    1942    0.551000    0.476000    0.543000    0.476000
    1943    0.516000    0.529000    0.484000    0.492000
    1944    0.453000    0.524000    0.492000    0.499000
    1945    0.498000    0.513000    0.566000    0.473000
    1946    0.490000    0.475000    0.509000    0.479000
    1947    0.533000    0.514000    0.502000    0.529000
    1948    0.575000    0.458000    0.479000    0.535000
    1949    0.439000    0.549000    0.473000    0.517000
    1950    0.528000    0.507000    0.478000    0.485000
    1951    0.477000    0.502000    0.525000    0.485000
    1952    0.499000    0.537000    0.475000    0.457000
    1953    0.504000    0.532000    0.508000    0.488000
    1954    0.500000    0.482000    0.499000    0.521000
    1955    0.512000    0.551000    0.476000    0.473000
    1956    0.517000    0.547000    0.442000    0.529000
    1957    0.442000    0.510000    0.450000    0.556000
    1958    0.473000    0.472000    0.491000    0.494000
    1959    0.458000    0.502000    0.491000    0.547000
    1960    0.605000    0.516000    0.437000    0.467000
    1961    0.505000    0.483000    0.484000    0.518000
    1962    0.516000    0.522000    0.500000    0.495000
    1963    0.477000    0.550000    0.466000    0.492000
    1964    0.476000    0.505000    0.527000    0.537000
    1965    0.548000    0.513000    0.521000    0.460000
    1966    0.570000    0.526000    0.468000    0.515000
    1967    0.524000    0.534000    0.466000    0.504000
    1968    0.491000    0.505000    0.501000    0.491000
    1969    0.467000    0.541000    0.469000    0.494000
    1970    0.486000    0.421000    0.531000    0.536000
    1971    0.487000    0.539000    0.493000    0.483000
    1972    0.469000    0.498000    0.484000    0.512000
    1973    0.503000    0.479000    0.458000    0.523000
    1974    0.470000    0.506000    0.503000    0.506000
    1975    0.515000    0.462000    0.475000    0.517000
    1976    0.492000    0.505000    0.531000    0.493000
    1977    0.541000    0.475000    0.501000    0.507000
    1978    0.498000    0.493000    0.489000    0.459000
    1979    0.523000    0.489000    0.495000    0.452000
    1980    0.517000    0.523000    0.480000    0.488000
    1981    0.547000    0.486000    0.579000    0.483000
    1982    0.566000    0.443000    0.542000    0.492000
    1983    0.430000    0.550000    0.528000    0.518000
    1984    0.540000    0.531000    0.461000    0.560000
    1985    0.567000    0.523000    0.543000    0.451000
    1986    0.509000    0.530000    0.506000    0.477000
    1987    0.487000    0.488000    0.493000    0.491000
    1988    0.530000    0.507000    0.561000    0.478000
    1989    0.564000    0.485000    0.467000    0.515000
    1990    0.533000    0.480000    0.462000    0.529000
    1991    0.492000    0.480000    0.637000    0.443000
    1992    0.434000    0.548000    0.508000    0.520000
    1993    0.494000    0.507000    0.503000    0.483000
    1994    0.561000    0.476000    0.497000    0.488000
    1995    0.531000    0.485000    0.446000    0.536000
    1996    0.529000    0.446000    0.420000    0.574000
    1997    0.489000    0.539000    0.489000    0.521000
    1998    0.502000    0.570000    0.506000    0.474000
    1999    0.475000    0.490000    0.589000    0.479000
    2000    0.450000    0.459000    0.530000    0.509000
