   locus      deme_1      deme_2      deme_3      deme_4
    1787    0.451000    0.580000    0.513000    0.503000
    1788    0.476000    0.526000    0.511000    0.497000
    1789    0.479000    0.562000    0.537000    0.464000
    1790    0.509000    0.440000    0.491000    0.487000
    1791    0.483000    0.506000    0.562000    0.460000
    1792    0.479000    0.520000    0.530000    0.485000
    1793    0.520000    0.481000    0.565000    0.469000
    1794    0.514000    0.504000    0.490000    0.497000
    1795    0.487000    0.500000    0.525000    0.496000
    1796    0.487000    0.528000    0.511000    0.455000
    1797    0.527000    0.438000    0.499000    0.494000
    1798    0.483000    0.543000    0.485000    0.524000
    1799    0.525000    0.507000    0.487000    0.473000
    1800    0.486000    0.531000    0.495000    0.494000
    1801    0.521000    0.496000    0.446000    0.502000
    1802    0.534000    0.461000    0.510000    0.534000
    1803    0.456000    0.523000    0.493000    0.450000
    1804    0.511000    0.485000    0.496000    0.480000
    1805    0.475000    0.510000    0.468000    0.504000
    1806    0.514000    0.508000    0.461000    0.509000
    1807    0.501000    0.489000    0.503000    0.507000
    1808    0.484000    0.536000    0.499000    0.472000
    1809    0.471000    0.495000    0.501000    0.463000
    1810    0.464000    0.521000    0.461000    0.465000
    1811    0.521000    0.430000    0.463000    0.520000
    1812    0.490000    0.488000    0.475000    0.480000
    1813    0.537000    0.455000    0.571000    0.489000
    1814    0.490000    0.529000    0.468000    0.496000
    1815    0.519000    0.539000    0.499000    0.474000
    1816    0.522000    0.556000    0.521000    0.511000
    1817    0.506000    0.526000    0.491000    0.486000
    1818    0.529000    0.506000    0.508000    0.488000
    1819    0.508000    0.487000    0.460000    0.551000
    1820    0.477000    0.515000    0.515000    0.471000
    1821    0.478000    0.521000    0.481000    0.488000
    1822    0.559000    0.462000    0.496000    0.504000
    1823    0.537000    0.447000    0.508000    0.474000
    1824    0.526000    0.522000    0.500000    0.504000
    1825    0.463000    0.469000    0.478000    0.491000
    1826    0.458000    0.482000    0.500000    0.528000
    1827    0.492000    0.553000    0.517000    0.511000
    1828    0.494000    0.501000    0.475000    0.495000
    1829    0.505000    0.469000    0.459000    0.516000
    1830    0.504000    0.505000    0.478000    0.480000
    1831    0.491000    0.518000    0.466000    0.484000
    1832    0.497000    0.468000    0.482000    0.491000
    1833    0.484000    0.571000    0.493000    0.454000
    1834    0.548000    0.485000    0.561000    0.460000
    1835    0.503000    0.503000    0.540000    0.528000
    1836    0.478000    0.469000    0.457000    0.516000
    1837    0.474000    0.504000    0.450000    0.488000
    1838    0.522000    0.492000    0.484000    0.470000
    1839    0.425000    0.479000    0.431000    0.568000
    1840    0.533000    0.480000    0.476000    0.500000
    1841    0.518000    0.526000    0.539000    0.508000
    1842    0.441000    0.571000    0.509000    0.473000
    1843    0.487000    0.539000    0.540000    0.482000
    1844    0.558000    0.548000    0.544000    0.516000
    1845    0.471000    0.561000    0.541000    0.527000
    1846    0.531000    0.515000    0.495000    0.516000
    1847    0.476000    0.502000    0.469000    0.485000
    1848    0.489000    0.451000    0.477000    0.560000
    1849    0.545000    0.514000    0.480000    0.474000
    1850    0.482000    0.510000    0.514000    0.489000
    1851    0.530000    0.483000    0.551000    0.488000
    1852    0.562000    0.395000    0.669000    0.460000
    1853    0.525000    0.484000    0.613000    0.443000
    1854    0.515000    0.464000    0.598000    0.433000
    1855    0.501000    0.553000    0.411000    0.576000
    1856    0.498000    0.491000    0.462000    0.491000
    1857    0.505000    0.434000    0.603000    0.449000
    1858    0.485000    0.487000    0.465000    0.554000
    1859    0.525000    0.471000    0.598000    0.466000
    1860    0.480000    0.466000    0.507000    0.499000
    1861    0.486000    0.500000    0.485000    0.504000
    1862    0.423000    0.475000    0.449000    0.531000
    1863    0.525000    0.538000    0.574000    0.436000
    1864    0.522000    0.522000    0.535000    0.426000
    1865    0.527000    0.529000    0.495000    0.466000
    1866    0.559000    0.549000    0.556000    0.424000
    1867    0.481000    0.506000    0.454000    0.491000
    1868    0.453000    0.496000    0.488000    0.502000
    1869    0.497000    0.500000    0.472000    0.569000
    1870    0.532000    0.526000    0.550000    0.437000
    1871    0.449000    0.485000    0.476000    0.565000
    1872    0.482000    0.490000    0.472000    0.515000
    1873    0.513000    0.451000    0.501000    0.498000
    1874    0.536000    0.549000    0.474000    0.448000
    1875    0.482000    0.489000    0.483000    0.463000
    1876    0.481000    0.448000    0.599000    0.469000
    1877    0.500000    0.454000    0.478000    0.540000
    1878    0.468000    0.499000    0.470000    0.493000
    1879    0.519000    0.472000    0.499000    0.533000
    1880    0.485000    0.466000    0.462000    0.551000
    1881    0.449000    0.463000    0.493000    0.516000
    1882    0.498000    0.531000    0.556000    0.450000
    1883    0.527000    0.483000    0.506000    0.482000
    1884    0.517000    0.492000    0.463000    0.490000
    1885    0.481000    0.472000    0.555000    0.457000
    1886    0.482000    0.489000    0.466000    0.540000
    1887    0.526000    0.534000    0.551000    0.506000
    1888    0.547000    0.491000    0.510000    0.501000
    1889    0.523000    0.508000    0.539000    0.504000
    1890    0.588000    0.520000    0.513000    0.449000
    1891    0.458000    0.495000    0.463000    0.498000
    1892    0.540000    0.494000    0.467000    0.514000
    1893    0.528000    0.492000    0.557000    0.526000
    1894    0.468000    0.512000    0.446000    0.525000
    1895    0.469000    0.547000    0.467000    0.480000
    1896    0.505000    0.494000    0.506000    0.475000
    1897    0.461000    0.427000    0.520000    0.586000
    1898    0.564000    0.510000    0.540000    0.538000
    1899    0.454000    0.525000    0.485000    0.474000
    1900    0.468000    0.518000    0.460000    0.505000
    1901    0.474000    0.546000    0.498000    0.467000
    1902    0.488000    0.486000    0.460000    0.524000
    1903    0.530000    0.494000    0.524000    0.490000
    1904    0.517000    0.534000    0.573000    0.435000
    1905    0.500000    0.523000    0.574000    0.459000
    1906    0.573000    0.539000    0.579000    0.395000
    1907    0.514000    0.455000    0.477000    0.483000
    1908    0.493000    0.511000    0.470000    0.495000
    1909    0.492000    0.457000    0.465000    0.589000
    1910    0.508000    0.469000    0.451000    0.463000
    1911    0.514000    0.518000    0.577000    0.412000
    1912    0.462000    0.504000    0.502000    0.519000
    1913    0.479000    0.450000    0.444000    0.603000
    1914    0.486000    0.438000    0.496000    0.505000
    1915    0.567000    0.540000    0.578000    0.398000
    1916    0.519000    0.546000    0.602000    0.414000
    1917    0.507000    0.530000    0.571000    0.438000
    1918    0.505000    0.481000    0.438000    0.518000
    1919    0.501000    0.462000    0.478000    0.562000
    1920    0.452000    0.527000    0.468000    0.504000
    1921    0.507000    0.487000    0.486000    0.465000
    1922    0.466000    0.460000    0.451000    0.534000
    1923    0.511000    0.537000    0.537000    0.439000
    1924    0.542000    0.534000    0.522000    0.456000
    1925    0.458000    0.484000    0.471000    0.507000
    1926    0.546000    0.530000    0.542000    0.453000
    1927    0.473000    0.494000    0.493000    0.493000
    1928    0.515000    0.447000    0.475000    0.537000
    1929    0.460000    0.501000    0.479000    0.501000
    1930    0.493000    0.490000    0.489000    0.473000
    1931    0.411000    0.525000    0.495000    0.480000
    1932    0.545000    0.467000    0.471000    0.530000
    1933    0.548000    0.473000    0.463000    0.521000
    1934    0.532000    0.462000    0.468000    0.535000
    1935    0.519000    0.470000    0.479000    0.521000
    1936    0.506000    0.454000    0.552000    0.453000
    1937    0.487000    0.553000    0.473000    0.504000
    1938    0.453000    0.521000    0.588000    0.457000
    1939    0.475000    0.450000    0.521000    0.505000
    1940    0.517000    0.432000    0.516000    0.475000
    1941    0.498000    0.456000    0.477000    0.523000
    1942    0.508000    0.477000    0.470000    0.468000
    1943    0.461000    0.478000    0.440000    0.500000
    1944    0.548000    0.486000    0.463000    0.567000
    1945    0.609000    0.496000    0.414000    0.538000
    1946    0.523000    0.460000    0.509000    0.495000
    1947    0.495000    0.487000    0.596000    0.444000
    1948    0.479000    0.457000    0.579000    0.461000
    1949    0.517000    0.483000    0.468000    0.497000
    1950    0.544000    0.461000    0.519000    0.495000
    1951    0.425000    0.512000    0.615000    0.444000
    1952    0.461000    0.515000    0.592000    0.477000
    1953    0.498000    0.509000    0.428000    0.537000
    1954    0.541000    0.432000    0.472000    0.488000
    1955    0.492000    0.452000    0.499000    0.481000
    1956    0.454000    0.553000    0.489000    0.464000
    1957    0.528000    0.466000    0.483000    0.481000
    1958    0.518000    0.592000    0.421000    0.507000
    1959    0.520000    0.428000    0.490000    0.469000
    1960    0.533000    0.472000    0.458000    0.480000
    1961    0.471000    0.485000    0.512000    0.545000
    1962    0.483000    0.551000    0.467000    0.482000
    1963    0.516000    0.437000    0.490000    0.549000
    1964    0.520000    0.424000    0.559000    0.479000
    1965    0.451000    0.520000    0.483000    0.452000
    1966    0.508000    0.491000    0.482000    0.514000
    1967    0.445000    0.488000    0.496000    0.522000
    1968    0.453000    0.502000    0.468000    0.499000
    1969    0.517000    0.457000    0.477000    0.524000
    1970    0.467000    0.539000    0.459000    0.485000
    1971    0.471000    0.527000    0.468000    0.462000
    1972    0.514000    0.477000    0.498000    0.555000
    1973    0.486000    0.506000    0.469000    0.491000
    1974    0.473000    0.522000    0.479000    0.490000
    1975    0.478000    0.429000    0.553000    0.490000
    1976    0.529000    0.509000    0.487000    0.473000
    1977    0.469000    0.522000    0.466000    0.478000
    1978    0.531000    0.517000    0.481000    0.507000
    1979    0.471000    0.512000    0.451000    0.469000
    1980    0.546000    0.527000    0.480000    0.508000
    1981    0.515000    0.511000    0.502000    0.502000
    1982    0.519000    0.553000    0.502000    0.475000
    1983    0.490000    0.498000    0.502000    0.496000
    1984    0.511000    0.563000    0.496000    0.485000
    1985    0.509000    0.475000    0.553000    0.477000
    1986    0.471000    0.475000    0.495000    0.490000
    1987    0.546000    0.559000    0.466000    0.482000
    1988    0.467000    0.466000    0.513000    0.495000
    1989    0.492000    0.519000    0.507000    0.474000
    1990    0.510000    0.474000    0.522000    0.482000
    1991    0.511000    0.470000    0.559000    0.464000
    1992    0.470000    0.504000    0.472000    0.540000
    1993    0.503000    0.445000    0.481000    0.481000
    1994    0.476000    0.502000    0.418000    0.545000
    1995    0.487000    0.455000    0.497000    0.507000
    1996    0.433000    0.455000    0.560000    0.488000
    1997    0.563000    0.522000    0.449000    0.515000
    1998    0.508000    0.445000    0.537000    0.454000
    1999    0.488000    0.484000    0.593000    0.464000
    2000    0.463000    0.502000    0.422000    0.549000
    2001    0.475000    0.465000    0.510000    0.496000
    2002    0.497000    0.519000    0.518000    0.455000
    2003    0.522000    0.508000    0.549000    0.425000
    2004    0.501000    0.474000    0.555000    0.493000
    2005    0.481000    0.521000    0.450000    0.517000
    2006    0.528000    0.518000    0.501000    0.457000
    2007    0.477000    0.471000    0.494000    0.503000
    2008    0.499000    0.482000    0.496000    0.506000
    2009    0.512000    0.516000    0.520000    0.487000
    2010    0.459000    0.518000    0.506000    0.518000
    2011    0.464000    0.472000    0.578000    0.495000
    2012    0.547000    0.520000    0.533000    0.452000
    2013    0.564000    0.512000    0.488000    0.446000
    2014    0.567000    0.529000    0.508000    0.449000
    2015    0.461000    0.410000    0.557000    0.553000
    2016    0.458000    0.493000    0.553000    0.479000
    2017    0.438000    0.470000    0.541000    0.515000
    2018    0.457000    0.413000    0.549000    0.579000
    2019    0.509000    0.433000    0.482000    0.527000
    2020    0.472000    0.464000    0.538000    0.519000
    2021    0.443000    0.470000    0.537000    0.531000
    2022    0.433000    0.431000    0.543000    0.587000
    2023    0.441000    0.449000    0.496000    0.551000
    2024    0.603000    0.569000    0.430000    0.479000
    2025    0.482000    0.567000    0.512000    0.489000
    2026    0.552000    0.566000    0.400000    0.489000
    2027    0.536000    0.517000    0.468000    0.431000
    2028    0.454000    0.514000    0.481000    0.540000
    2029    0.426000    0.391000    0.537000    0.577000
    2030    0.463000    0.437000    0.559000    0.516000
    2031    0.401000    0.495000    0.582000    0.440000
    2032    0.429000    0.438000    0.593000    0.525000
    2033    0.534000    0.570000    0.435000    0.474000
    2034    0.440000    0.458000    0.519000    0.525000
    2035    0.481000    0.443000    0.488000    0.566000
    2036    0.500000    0.497000    0.469000    0.486000
    2037    0.497000    0.543000    0.511000    0.500000
    2038    0.486000    0.534000    0.472000    0.468000
    2039    0.530000    0.513000    0.481000    0.453000
    2040    0.410000    0.549000    0.452000    0.563000
    2041    0.479000    0.561000    0.552000    0.474000
    2042    0.468000    0.473000    0.533000    0.495000
    2043    0.478000    0.432000    0.456000    0.543000
    2044    0.514000    0.515000    0.530000    0.447000
    2045    0.457000    0.454000    0.480000    0.553000
    2046    0.525000    0.509000    0.476000    0.534000
    2047    0.513000    0.466000    0.473000    0.490000
    2048    0.455000    0.463000    0.544000    0.515000
    2049    0.557000    0.520000    0.522000    0.486000
    2050    0.447000    0.483000    0.496000    0.554000
    2051    0.540000    0.471000    0.524000    0.492000
    2052    0.503000    0.530000    0.501000    0.461000
    2053    0.572000    0.494000    0.522000    0.487000
    2054    0.484000    0.495000    0.478000    0.457000
    2055    0.516000    0.566000    0.495000    0.447000
    2056    0.429000    0.473000    0.475000    0.554000
    2057    0.531000    0.455000    0.506000    0.490000
    2058    0.453000    0.489000    0.546000    0.479000
    2059    0.516000    0.549000    0.516000    0.482000
    2060    0.495000    0.510000    0.493000    0.466000
    2061    0.532000    0.454000    0.530000    0.519000
    2062    0.514000    0.563000    0.496000    0.429000
    2063    0.494000    0.420000    0.490000    0.574000
    2064    0.472000    0.410000    0.531000    0.585000
    2065    0.521000    0.572000    0.504000    0.438000
    2066    0.492000    0.465000    0.541000    0.498000
    2067    0.496000    0.440000    0.512000    0.515000
    2068    0.501000    0.485000    0.464000    0.515000
    2069    0.513000    0.452000    0.509000    0.537000
    2070    0.480000    0.463000    0.484000    0.460000
    2071    0.502000    0.481000    0.485000    0.447000
    2072    0.492000    0.567000    0.517000    0.462000
    2073    0.513000    0.468000    0.527000    0.546000
    2074    0.531000    0.545000    0.477000    0.473000
    2075    0.523000    0.467000    0.516000    0.496000
    2076    0.492000    0.466000    0.508000    0.499000
    2077    0.517000    0.544000    0.495000    0.540000
    2078    0.449000    0.456000    0.473000    0.593000
    2079    0.497000    0.446000    0.464000    0.589000
    2080    0.527000    0.471000    0.477000    0.448000
    2081    0.468000    0.538000    0.493000    0.546000
    2082    0.506000    0.535000    0.480000    0.493000
    2083    0.452000    0.480000    0.471000    0.549000
    2084    0.516000    0.468000    0.484000    0.487000
    2085    0.508000    0.463000    0.505000    0.482000
    2086    0.473000    0.538000    0.537000    0.490000
    2087    0.528000    0.460000    0.461000    0.499000
    2088    0.496000    0.490000    0.487000    0.485000
    2089    0.486000    0.463000    0.429000    0.533000
    2090    0.497000    0.490000    0.489000    0.471000
    2091    0.513000    0.502000    0.412000    0.517000
    2092    0.494000    0.572000    0.521000    0.496000
    2093    0.541000    0.489000    0.457000    0.462000
    2094    0.419000    0.569000    0.513000    0.520000
    2095    0.585000    0.448000    0.481000    0.500000
    2096    0.428000    0.572000    0.497000    0.534000
    2097    0.552000    0.450000    0.467000    0.487000
    2098    0.410000    0.538000    0.492000    0.526000
    2099    0.484000    0.454000    0.534000    0.552000
    2100    0.585000    0.459000    0.541000    0.459000
    2101    0.570000    0.500000    0.514000    0.508000
    2102    0.474000    0.536000    0.461000    0.509000
    2103    0.454000    0.546000    0.492000    0.538000
    2104    0.473000    0.544000    0.476000    0.456000
    2105    0.486000    0.536000    0.482000    0.503000
    2106    0.528000    0.560000    0.478000    0.525000
    2107    0.512000    0.477000    0.532000    0.493000
    2108    0.520000    0.532000    0.455000    0.509000
    2109    0.530000    0.471000    0.479000    0.509000
    2110    0.543000    0.537000    0.479000    0.475000
    2111    0.513000    0.498000    0.507000    0.471000
    2112    0.553000    0.556000    0.487000    0.477000
    2113    0.559000    0.551000    0.449000    0.475000
    2114    0.485000    0.472000    0.529000    0.459000
    2115    0.504000    0.480000    0.516000    0.482000
    2116    0.497000    0.543000    0.505000    0.489000
    2117    0.536000    0.517000    0.469000    0.527000
    2118    0.445000    0.504000    0.479000    0.507000
    2119    0.531000    0.552000    0.481000    0.526000
    2120    0.530000    0.439000    0.479000    0.519000
    2121    0.531000    0.494000    0.446000    0.495000
    2122    0.454000    0.520000    0.463000    0.487000
    2123    0.524000    0.515000    0.533000    0.532000
    2124    0.520000    0.503000    0.518000    0.516000
    2125    0.489000    0.537000    0.555000    0.524000
    2126    0.520000    0.519000    0.506000    0.529000
    2127    0.508000    0.475000    0.511000    0.512000
    2128    0.491000    0.471000    0.519000    0.453000
    2129    0.508000    0.509000    0.531000    0.520000
    2130    0.481000    0.509000    0.491000    0.485000
    2131    0.455000    0.476000    0.491000    0.484000
    2132    0.495000    0.517000    0.481000    0.488000
    2133    0.549000    0.486000    0.508000    0.525000
    2134    0.460000    0.503000    0.501000    0.529000
    2135    0.580000    0.480000    0.465000    0.489000
    2136    0.475000    0.505000    0.483000    0.484000
    2137    0.473000    0.488000    0.491000    0.496000
    2138    0.547000    0.484000    0.529000    0.531000
    2139    0.525000    0.530000    0.548000    0.537000
    2140    0.614000    0.461000    0.470000    0.465000
    2141    0.639000    0.483000    0.402000    0.461000
    2142    0.453000    0.485000    0.518000    0.491000
    2143    0.404000    0.512000    0.564000    0.525000
    2144    0.397000    0.487000    0.475000    0.590000
    2145    0.528000    0.510000    0.564000    0.482000
    2146    0.484000    0.489000    0.467000    0.546000
    2147    0.535000    0.475000    0.469000    0.559000
    2148    0.458000    0.494000    0.462000    0.546000
    2149    0.501000    0.499000    0.507000    0.474000
    2150    0.476000    0.559000    0.526000    0.457000
    2151    0.495000    0.435000    0.463000    0.581000
    2152    0.529000    0.472000    0.467000    0.461000
    2153    0.512000    0.571000    0.534000    0.384000
    2154    0.556000    0.457000    0.484000    0.485000
    2155    0.576000    0.491000    0.453000    0.554000
    2156    0.465000    0.484000    0.486000    0.491000
    2157    0.639000    0.561000    0.519000    0.442000
    2158    0.365000    0.483000    0.508000    0.599000
    2159    0.377000    0.474000    0.527000    0.567000
    2160    0.374000    0.477000    0.522000    0.569000
    2161    0.572000    0.459000    0.480000    0.493000
    2162    0.499000    0.509000    0.482000    0.476000
    2163    0.567000    0.478000    0.480000    0.470000
    2164    0.660000    0.540000    0.453000    0.411000
    2165    0.661000    0.515000    0.500000    0.429000
    2166    0.505000    0.454000    0.487000    0.471000
    2167    0.656000    0.483000    0.499000    0.414000
    2168    0.366000    0.489000    0.520000    0.609000
    2169    0.355000    0.501000    0.462000    0.611000
    2170    0.448000    0.507000    0.465000    0.530000
    2171    0.434000    0.451000    0.510000    0.546000
    2172    0.543000    0.542000    0.571000    0.491000
    2173    0.479000    0.505000    0.485000    0.514000
    2174    0.581000    0.509000    0.461000    0.540000
    2175    0.539000    0.468000    0.453000    0.509000
    2176    0.536000    0.459000    0.424000    0.536000
    2177    0.547000    0.441000    0.458000    0.550000
    2178    0.584000    0.442000    0.465000    0.566000
    2179    0.548000    0.464000    0.464000    0.571000
    2180    0.446000    0.499000    0.418000    0.572000
    2181    0.448000    0.534000    0.530000    0.485000
    2182    0.532000    0.504000    0.458000    0.568000
    2183    0.483000    0.520000    0.564000    0.465000
    2184    0.447000    0.544000    0.461000    0.532000
    2185    0.451000    0.550000    0.581000    0.441000
    2186    0.475000    0.474000    0.441000    0.558000
    2187    0.444000    0.483000    0.521000    0.474000
    2188    0.434000    0.467000    0.424000    0.569000
    2189    0.442000    0.574000    0.532000    0.463000
    2190    0.521000    0.455000    0.450000    0.625000
    2191    0.420000    0.531000    0.580000    0.454000
    2192    0.464000    0.454000    0.481000    0.605000
    2193    0.435000    0.458000    0.505000    0.551000
    2194    0.464000    0.515000    0.423000    0.594000
    2195    0.476000    0.480000    0.463000    0.569000
    2196    0.461000    0.536000    0.589000    0.445000
    2197    0.472000    0.523000    0.579000    0.438000
    2198    0.467000    0.502000    0.590000    0.440000
    2199    0.488000    0.499000    0.481000    0.460000
    2200    0.487000    0.462000    0.518000    0.517000
    2201    0.598000    0.417000    0.388000    0.596000
    2202    0.421000    0.596000    0.628000    0.398000
    2203    0.449000    0.522000    0.594000    0.460000
    2204    0.590000    0.432000    0.414000    0.551000
    2205    0.417000    0.532000    0.558000    0.458000
    2206    0.592000    0.456000    0.428000    0.555000
    2207    0.546000    0.477000    0.453000    0.541000
    2208    0.516000    0.497000    0.486000    0.503000
    2209    0.594000    0.471000    0.452000    0.536000
    2210    0.548000    0.457000    0.499000    0.473000
    2211    0.439000    0.499000    0.570000    0.479000
    2212    0.557000    0.466000    0.531000    0.497000
    2213    0.465000    0.452000    0.445000    0.506000
    2214    0.497000    0.510000    0.463000    0.495000
    2215    0.600000    0.472000    0.451000    0.521000
    2216    0.453000    0.466000    0.516000    0.525000
    2217    0.460000    0.444000    0.510000    0.520000
    2218    0.514000    0.452000    0.489000    0.495000
    2219    0.604000    0.480000    0.470000    0.504000
    2220    0.582000    0.466000    0.495000    0.505000
    2221    0.627000    0.440000    0.463000    0.530000
    2222    0.627000    0.432000    0.472000    0.533000
    2223    0.520000    0.471000    0.449000    0.530000
    2224    0.407000    0.598000    0.530000    0.509000
    2225    0.521000    0.434000    0.441000    0.529000
    2226    0.448000    0.578000    0.514000    0.503000
    2227    0.400000    0.592000    0.573000    0.464000
    2228    0.465000    0.546000    0.555000    0.459000
    2229    0.572000    0.464000    0.478000    0.459000
    2230    0.455000    0.574000    0.477000    0.480000
    2231    0.658000    0.548000    0.430000    0.453000
    2232    0.600000    0.503000    0.508000    0.427000
    2233    0.432000    0.453000    0.521000    0.529000
    2234    0.459000    0.543000    0.455000    0.512000
    2235    0.440000    0.444000    0.594000    0.472000
    2236    0.416000    0.497000    0.522000    0.524000
    2237    0.562000    0.547000    0.414000    0.511000
    2238    0.450000    0.451000    0.590000    0.508000
    2239    0.462000    0.428000    0.565000    0.493000
    2240    0.577000    0.533000    0.431000    0.525000
    2241    0.580000    0.577000    0.446000    0.514000
    2242    0.451000    0.480000    0.583000    0.499000
    2243    0.470000    0.480000    0.565000    0.548000
    2244    0.514000    0.477000    0.505000    0.485000
    2245    0.603000    0.511000    0.486000    0.450000
    2246    0.428000    0.483000    0.527000    0.511000
    2247    0.459000    0.475000    0.481000    0.473000
    2248    0.553000    0.495000    0.440000    0.519000
    2249    0.523000    0.522000    0.479000    0.467000
